Dealer ID,Dealer Name,Phone,Address,City,State,Custom Address,Dealer Iframe Map,Zip Code,About Dealer,Dealer Image,Lical Image,Radius,Rating,Review Count,Invnetory Link,
D-24787059,River Oaks Chrysler Jeep Dodge Ram,N/A,4807 Kirby Drive,Houston,TX,"Houston, TX",N/A,77098,"Salesman was very professional and did what he said. Overall, a pleasant experience to 
work with this dealership. We actually selected different vehicle once we arrived. All went 
well",https://static.cargurus.com/images/site/2015/12/01/11/35/river_oaks_chrysler_jeep_dodge_ram-pic-6787208333669609613-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,3 mi,4.1,9,https://www.cargurus.com/Cars/m-River-Oaks-Chrysler-Jeep-Dodge-Ram-sp63198,"['1', '1']"
D-24787060,MidWest Auto Group,N/A,1025 N Loop Fwy,Houston,TX,"Houston, TX",N/A,77022,No reviews available,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,3 mi,N/A,N/A,https://www.cargurus.com/Cars/m-MidWest-Auto-Group-sp455184,"['1', '1']"
D-24787061,"Strait Motor Cars, Inc.",N/A,4125 Richmond Avenue,Houston,TX,"Houston, TX",N/A,77027,No reviews available,No image,,3 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Strait-Motor-Cars-Inc-sp287422,"['1', '1']"
D-24787062,Auto Drive,N/A,1015 Antoine Dr,Houston,TX,"Houston, TX",N/A,77055,Just purchased a car here and had a very comfortable experience. They have a lot of high-end vehicles in great conditions. Sales person Juanita was very professional and made the experience positive. I will be back to purchase my next vehicle from them.,https://static.cargurus.com/images/site/2024/05/16/14/21/auto_drive-pic-16911997169164983584-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,3 mi,5.0,3,https://www.cargurus.com/Cars/m-Auto-Drive-sp448563,"['1', '1']"
D-24787063,Mercedes-Benz of Houston Greenway,N/A,3900 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77027,I bought the car Mrs Perez & Mr Enrique wuz wonderful ! Great experience,https://static.cargurus.com/images/site/2017/08/07/13/13/mercedes-benz_of_greenway-pic-282425395839658129-1600x1200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,4 mi,4.6,29,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Houston-Greenway-sp278176,"['1', '1']"
D-24787064,Advantage BMW Midtown,N/A,1305 Gray St,Houston,TX,"Houston, TX",N/A,77002,Great customer service,https://static.cargurus.com/images/site/2022/09/19/15/38/advantage_bmw_midtown-pic-6075023656131270586-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,4 mi,4.2,40,https://www.cargurus.com/Cars/m-Advantage-BMW-Midtown-sp311059,"['1', '1']"
D-24787065,Drive Max,N/A,3907 Irvington Blvd,Houston,TX,"Houston, TX",N/A,77009,Contacted promptly,https://static.cargurus.com/images/site/2021/11/18/15/43/drive_max-pic-10418249074105146902-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,4 mi,4.8,8,https://www.cargurus.com/Cars/m-Drive-Max-sp347598,"['1', '1']"
D-24787066,Amazon Auto Sales,N/A,4619 N Shepherd Dr,Houston,TX,"Houston, TX",N/A,77018,"The dealership contacted me promptly.  Ana is very pleasant and professional.  They seem to have to be able to work with everyone 
regardless of their credit challenges.  They were honest and straight shooters.  Will certainly be back.",https://static.cargurus.com/images/site/2016/01/27/12/23/amazon_auto_sales-pic-2918115089392385852-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,4 mi,3.2,4,https://www.cargurus.com/Cars/m-Amazon-Auto-Sales-sp284659,"['1', '1']"
D-24787067,Auto Alliance,N/A,1616 McGowen St.,Houston,TX,"Houston, TX",N/A,77004,I was contacted!,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,4 mi,5.0,4,https://www.cargurus.com/Cars/m-Auto-Alliance-sp437826,"['1', '1']"
D-24787068,Alsa Enterprise Motors,N/A,3055 Sage Rd,Houston,TX,"Houston, TX",N/A,77056,"Found three problems in the car before buying. AC, radio and   brakes. They fixed the first two and changed the pads for the front wheels only. We paid the amount in cash doing our best making sure the car has no issues as they said and carfax showed. Got the car from them and took it to a Toyota dealership. They found an engine oil leak which cost us $2600. Called them, they said we can't do anything for you. So, if you want to buy from them do yourself a favor and take the car to a mechanic. If they do not let you, go somewhere else because they do not own their dishonesty.",https://static.cargurus.com/images/site/2022/07/24/00/54/alsa_enterprise_motors-pic-15432572599325212906-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,4 mi,4.3,7,https://www.cargurus.com/Cars/m-Alsa-Enterprise-Motors-sp402153,"['1', '1']"
D-24787069,Auto Outlet,N/A,4301 Mangum Rd,Houston,TX,"Houston, TX",N/A,77092,I was called and responded,https://static.cargurus.com/images/site/2019/09/13/14/39/auto_outlet-pic-91095247770788093-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,4.8,10,https://www.cargurus.com/Cars/m-Auto-Outlet-sp408182,"['1', '1']"
D-24787070,Paisanos Auto Sales,N/A,2212 Wirt Rd,Houston,TX,"Houston, TX",N/A,77055,No reviews available,No image,,5 mi,2.2,5,https://www.cargurus.com/Cars/m-Paisanos-Auto-Sales-sp336189,"['1', '1']"
D-24787071,Westside Motors,N/A,8150 Long Point Rd,Houston,TX,"Houston, TX",N/A,77055,"Car is in terrible condition 

-Smelt bad
-outside had wear/tear
-many red flags",https://static.cargurus.com/images/site/2019/10/02/12/43/westside_motors-pic-7426599545972888841-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,4.0,4,https://www.cargurus.com/Cars/m-Westside-Motors-sp376082,"['1', '1']"
D-24787072,TX Auto Group,N/A,5803 Richmond Ave,Houston,TX,"Houston, TX",N/A,77057,Very good experience.  The staff was very quick to act and gave all the information I asked for.,https://static.cargurus.com/images/site/2022/06/06/16/10/tx_auto_group-pic-13871017061343817152-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,4.3,82,https://www.cargurus.com/Cars/m-TX-Auto-Group-sp377433,"['1', '1']"
D-24787073,Houston Auto Broker,N/A,5613 Star Ln,Houston,TX,"Houston, TX",N/A,77057,The dealer was very quick and responsive when I inquired about a vehicle.,https://static.cargurus.com/images/site/2020/02/07/14/15/houston_auto_broker-pic-6835528226536903025-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,3.0,2,https://www.cargurus.com/Cars/m-Houston-Auto-Broker-sp410287,"['1', '1']"
D-24787074,Fard Auto Group LLC,N/A,904 W Tidwell Rd B2,Houston,TX,"Houston, TX",N/A,77091,No reviews available,https://static.cargurus.com/images/site/2024/08/27/16/22/fard_auto_group_llc-pic-16681977244293151274-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Fard-Auto-Group-LLC-sp456553,"['1', '1']"
D-24787075,XSell Motors,N/A,5628 Star Ln,Houston,TX,"Houston, TX",N/A,77057,No reviews available,No image,,5 mi,1.0,1,https://www.cargurus.com/Cars/m-XSell-Motors-sp284677,"['1', '1']"
D-24787076,Park Place Auto Sales,N/A,5829 Richmond Ave,Houston,TX,"Houston, TX",N/A,77057,Had a good experience,https://static.cargurus.com/images/site/2021/01/06/01/28/park_place_auto_sales-pic-4704002873961473803-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,4.5,2,https://www.cargurus.com/Cars/m-Park-Place-Auto-Sales-sp439958,"['1', '1']"
D-24787077,SC Sales,N/A,5711 Star Ln,Houston,TX,"Houston, TX",N/A,77057,"Good has car, informative",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,4.0,1,https://www.cargurus.com/Cars/m-SC-Sales-sp288360,"['1', '1']"
D-24787078,Team Autoplex,N/A,5714 Star Lane,Houston,TX,"Houston, TX",N/A,77057,"Best experience ever!!!! First time buying a car off a dealership and I couldn't ask for a better salesman. Very patient and understanding. He walk me through the process of buying the CRV and worked with my credit union since I was financing with TDECU. Overall, 10/10 and would highly recommend them!!!!",https://static.cargurus.com/images/site/2018/04/11/14/58/team_autoplex-pic-516247948254136546-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,5.0,3,https://www.cargurus.com/Cars/m-Team-Autoplex-sp238386,"['1', '1']"
D-24787079,Hollywood Motors,N/A,5624 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77057,No reviews available,No image,,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-Hollywood-Motors-sp414115,"['1', '1']"
D-24787080,Private Club Motors,N/A,5626 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77057,great,https://static.cargurus.com/images/site/2022/03/30/17/45/private_club_motors-pic-11538505539084899013-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,3.8,4,https://www.cargurus.com/Cars/m-Private-Club-Motors-sp384476,"['1', '1']"
D-24787081,K9 Motors,N/A,309 East Tidwell Road,Houston,TX,"Houston, TX",N/A,77022,"Good customer service,  was patient with me during traffic,  has extreme good manners...",https://static.cargurus.com/images/site/2022/03/01/10/25/k9_motors-pic-3073292702711235075-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,5.0,1,https://www.cargurus.com/Cars/m-K9-Motors-sp436459,"['1', '1']"
D-24787082,S Auto Houston,N/A,5704 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77057,No reviews available,No image,,5 mi,5.0,1,https://www.cargurus.com/Cars/m-S-Auto-Houston-sp446887,"['1', '1']"
D-24787083,Jaycee Imports LLC,N/A,5708 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77057,Very responsive,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,5.0,1,https://www.cargurus.com/Cars/m-Jaycee-Imports-LLC-sp457011,"['1', '1']"
D-24787084,Houston Car Direct,N/A,5825 Schumacher Ln,Houston,TX,"Houston, TX",N/A,77057,Great job. They answered my questions.,https://static.cargurus.com/images/site/2023/07/18/22/09/houston_car_direct-pic-13316145985954383463-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,4.9,10,https://www.cargurus.com/Cars/m-Houston-Car-Direct-sp447945,"['1', '1']"
D-24787085,Auto Vision LLC,N/A,"5804 Star Ln,  Suite A",Houston,TX,"Houston, TX",N/A,77057,My experience was great! So great I bought another BMW. I will definitely be a repeat customer!,https://static.cargurus.com/images/site/2019/04/02/13/06/auto_vision_llc-pic-2448900695767434240-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-Auto-Vision-LLC-sp410589,"['1', '1']"
D-24787086,Nxcess Motorcars,N/A,5726 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77057,I did a deposit and they sold the car anyway after talking to me sign in the contract and then they sold the car to somebody else two days later without notifying me,https://static.cargurus.com/images/site/2015/07/23/17/52/nxcess_motorcars-pic-6456808874945779376-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,4.0,5,https://www.cargurus.com/Cars/m-Nxcess-Motorcars-sp284676,"['1', '1']"
D-24787087,J&J Fleet LLC,N/A,1501 Bingle Rd,Houston,TX,"Houston, TX",N/A,77055,Great communication!,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-J-J-Fleet-LLC-sp454625,"['1', '1']"
D-24787088,Done Deal Auto Sales,N/A,5701 Southwest Freeway,Houston,TX,"Houston, TX",N/A,77057,"I live in San Antonio and you're in Houston. I like the car it was just priced higher than 
I wanted to spend for a 7 year old car. I guess, I'm just old school. I don't believe in 
the no hassle pricing. That just works for the dealer. I person I talked too was nice he 
did listen. I did give him a price I felt was a good deal. But, it's their car. They sell it for 
whatever they want too. I told them that someone will come along an buy it.",https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,3.5,15,https://www.cargurus.com/Cars/m-Done-Deal-Auto-Sales-sp441602,"['1', '1']"
D-24787089,AUTOTROPHIES,N/A,3361 Fountain View Dr,Houston,TX,"Houston, TX",N/A,77057,Great,https://static.cargurus.com/images/site/2022/10/25/13/20/autotrophies-pic-17704842037552753702-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,4.0,1,https://www.cargurus.com/Cars/m-AUTOTROPHIES-sp448762,"['1', '1']"
D-24787090,Ortiz Auto Sales 1 LLC,N/A,5701 W Montgomery Rd,Houston,TX,"Houston, TX",N/A,77091,Good,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-Ortiz-Auto-Sales-1-LLC-sp448142,"['1', '1']"
D-24787091,"MetacarsTX, LLC",N/A,4833 Pinemont Dr,Houston,TX,"Houston, TX",N/A,77092,No reviews available,https://static.cargurus.com/images/site/2024/06/28/11/48/metacarstx__llc-pic-14043757482439579925-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,N/A,N/A,https://www.cargurus.com/Cars/m-MetacarsTX-LLC-sp455565,"['1', '1']"
D-24787092,United Express Auto,N/A,5907 Star Lane,Houston,TX,"Houston, TX",N/A,77057,Exceptional service,https://static1.cargurus.com/gfx/dealersnearme/dealer_logo_placeholder.png,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,5.0,1,https://www.cargurus.com/Cars/m-United-Express-Auto-sp401323,"['1', '1']"
D-24787093,Texas Car Club,N/A,5918 Southwest Fwy,Houston,TX,"Houston, TX",N/A,77057,They met all expectations.,https://static.cargurus.com/images/site/2024/05/09/09/18/texas_car_club-pic-8520914366291021546-200x200.jpeg,public/uploads/dealer/753 dealerships within 100 mi_Houston_TX.jpg,5 mi,5.0,2,https://www.cargurus.com/Cars/m-Texas-Car-Club-sp453400,"['1', '1']"
